name,price,cuisine,reviews,Location url,location,no. of reviews,City
Am Pm Fast Food,?100 for one,Pizza,3.5,https://www.zomato.com/jalandhar/am-pm-fast-food-nakodar-road/order,Nakodar Road,"2,791",Jalandhar
Spicy Chaap Corner,?100 for one,North Indian,4,https://www.zomato.com/jalandhar/spicy-chaap-corner-adarsh-nagar/order,Adarsh Nagar,378,Jalandhar
Spicy Chaap Corner,?100 for one,Rolls,4,https://www.zomato.com/jalandhar/spicy-chaap-corner-adarsh-nagar/order,Adarsh Nagar,378,Jalandhar
Spicy Chaap Corner,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/spicy-chaap-corner-adarsh-nagar/order,Adarsh Nagar,378,Jalandhar
Spicy Chaap Corner,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/spicy-chaap-corner-adarsh-nagar/order,Adarsh Nagar,378,Jalandhar
Parveen's Bakers And Confectioners,?100 for one,Bakery,4,https://www.zomato.com/jalandhar/parveens-bakers-and-confectioners-model-town/order,Model Town,"1,241",Jalandhar
Chowpatty Junction,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/chowpatty-junction-gt-road/order,GT Road,271,Jalandhar
Chowpatty Junction,?100 for one,South Indian,4,https://www.zomato.com/jalandhar/chowpatty-junction-gt-road/order,GT Road,271,Jalandhar
Chowpatty Junction,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/chowpatty-junction-gt-road/order,GT Road,271,Jalandhar
Chowpatty Junction,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/chowpatty-junction-gt-road/order,GT Road,271,Jalandhar
TFC- Tasty Food Court,?100 for one,North Indian,3.3,https://www.zomato.com/jalandhar/tfc-tasty-food-court-urban-estate/order,Urban Estate,366,Jalandhar
TFC- Tasty Food Court,?100 for one,Chinese,3.3,https://www.zomato.com/jalandhar/tfc-tasty-food-court-urban-estate/order,Urban Estate,366,Jalandhar
TFC- Tasty Food Court,?100 for one,Mughlai,3.3,https://www.zomato.com/jalandhar/tfc-tasty-food-court-urban-estate/order,Urban Estate,366,Jalandhar
TFC- Tasty Food Court,?100 for one,Fast Food,3.3,https://www.zomato.com/jalandhar/tfc-tasty-food-court-urban-estate/order,Urban Estate,366,Jalandhar
TFC- Tasty Food Court,?100 for one,Biryani,3.3,https://www.zomato.com/jalandhar/tfc-tasty-food-court-urban-estate/order,Urban Estate,366,Jalandhar
King Kulcha,?100 for one,North Indian,3.8,https://www.zomato.com/jalandhar/king-kulcha-model-town/order,Model Town,103,Jalandhar
Hungritos Cafe & Grill,?100 for one,Desserts,4.1,https://www.zomato.com/jalandhar/hungritos-cafe-grill-urban-estate/order,Urban Estate,170,Jalandhar
Hungritos Cafe & Grill,?100 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/hungritos-cafe-grill-urban-estate/order,Urban Estate,170,Jalandhar
Hungritos Cafe & Grill,?100 for one,Chinese,4.1,https://www.zomato.com/jalandhar/hungritos-cafe-grill-urban-estate/order,Urban Estate,170,Jalandhar
Hungritos Cafe & Grill,?100 for one,Beverages,4.1,https://www.zomato.com/jalandhar/hungritos-cafe-grill-urban-estate/order,Urban Estate,170,Jalandhar
Kingdom Of Momos,?100 for one,Chinese,4.2,https://www.zomato.com/jalandhar/kingdom-of-momos-gt-road/order,GT Road,247,Jalandhar
Kingdom Of Momos,?100 for one,Momos,4.2,https://www.zomato.com/jalandhar/kingdom-of-momos-gt-road/order,GT Road,247,Jalandhar
Kingdom Of Momos,?100 for one,North Indian,4.2,https://www.zomato.com/jalandhar/kingdom-of-momos-gt-road/order,GT Road,247,Jalandhar
Kingdom Of Momos,?100 for one,Beverages,4.2,https://www.zomato.com/jalandhar/kingdom-of-momos-gt-road/order,GT Road,247,Jalandhar
Combo Hut,?100 for one,North Indian,4.1,https://www.zomato.com/jalandhar/combo-hut-urban-estate/order,Urban Estate,504,Jalandhar
Combo Hut,?100 for one,Chinese,4.1,https://www.zomato.com/jalandhar/combo-hut-urban-estate/order,Urban Estate,504,Jalandhar
Combo Hut,?100 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/combo-hut-urban-estate/order,Urban Estate,504,Jalandhar
Combo Hut,?100 for one,Seafood,4.1,https://www.zomato.com/jalandhar/combo-hut-urban-estate/order,Urban Estate,504,Jalandhar
Combo Hut,?100 for one,Mughlai,4.1,https://www.zomato.com/jalandhar/combo-hut-urban-estate/order,Urban Estate,504,Jalandhar
Shivraj Dhaba,?100 for one,North Indian,4.1,https://www.zomato.com/jalandhar/shivraj-dhaba-model-town/order,Model Town,"2,245",Jalandhar
Pizzeria,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/pizzeria-gt-road/order,GT Road,"6,532",Jalandhar
Pizzeria,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/pizzeria-gt-road/order,GT Road,"6,532",Jalandhar
Pizzeria,?100 for one,South Indian,4,https://www.zomato.com/jalandhar/pizzeria-gt-road/order,GT Road,"6,532",Jalandhar
Pizzeria,?100 for one,Desserts,4,https://www.zomato.com/jalandhar/pizzeria-gt-road/order,GT Road,"6,532",Jalandhar
Pizzeria,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/pizzeria-gt-road/order,GT Road,"6,532",Jalandhar
Valaiti Desserts By Food Bazar,?100 for one,Desserts,4.1,https://www.zomato.com/jalandhar/valaiti-desserts-by-food-bazar-shastri-nagar/order,Shastri Nagar,395,Jalandhar
Valaiti Desserts By Food Bazar,?100 for one,Ice Cream,4.1,https://www.zomato.com/jalandhar/valaiti-desserts-by-food-bazar-shastri-nagar/order,Shastri Nagar,395,Jalandhar
Mast Ram Pakore Wale,?100 for one,Mithai,4.4,https://www.zomato.com/jalandhar/mast-ram-pakore-wale-rama-mandi/order,Rama Mandi,189,Jalandhar
Mast Ram Pakore Wale,?100 for one,Street Food,4.4,https://www.zomato.com/jalandhar/mast-ram-pakore-wale-rama-mandi/order,Rama Mandi,189,Jalandhar
Mast Ram Pakore Wale,?100 for one,Fast Food,4.4,https://www.zomato.com/jalandhar/mast-ram-pakore-wale-rama-mandi/order,Rama Mandi,189,Jalandhar
Sweet Truth - Cake and Desserts,?100 for one,Bakery,4.1,https://www.zomato.com/jalandhar/sweet-truth-cake-and-desserts-shastri-nagar/order,Shastri Nagar,178,Jalandhar
Sweet Truth - Cake and Desserts,?100 for one,Desserts,4.1,https://www.zomato.com/jalandhar/sweet-truth-cake-and-desserts-shastri-nagar/order,Shastri Nagar,178,Jalandhar
Ahuja S Kitchen,?100 for one,North Indian,4,https://www.zomato.com/jalandhar/ahuja-s-kitchen-adarsh-nagar/order,Adarsh Nagar,501,Jalandhar
Mr. Hummus,?100 for one,Fast Food,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,Pizza,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,Lebanese,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,Beverages,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,Chinese,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,North Indian,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Mr. Hummus,?100 for one,Shake,4,https://www.zomato.com/jalandhar/mr-hummus-model-town/order,Model Town,246,Jalandhar
Shama Chicken Biryani Point,?100 for one,Mughlai,4.1,https://www.zomato.com/jalandhar/shama-chicken-biryani-point-gt-road/order,GT Road,70,Jalandhar
Shama Chicken Biryani Point,?100 for one,Biryani,4.1,https://www.zomato.com/jalandhar/shama-chicken-biryani-point-gt-road/order,GT Road,70,Jalandhar
Prince Bakers,?100 for one,Bakery,4.1,https://www.zomato.com/jalandhar/prince-bakers-model-town/order,Model Town,"1,074",Jalandhar
Prince Bakers,?100 for one,Desserts,4.1,https://www.zomato.com/jalandhar/prince-bakers-model-town/order,Model Town,"1,074",Jalandhar
Guru Ji Ki Rasoi,?100 for one,North Indian,3.4,https://www.zomato.com/jalandhar/guru-ji-ki-rasoi-model-house/order,Model House,"1,403",Jalandhar
D7 Fast Food,?100 for one,Chinese,4.2,https://www.zomato.com/jalandhar/d7-fast-food-model-house/order,Model House,"1,368",Jalandhar
D7 Fast Food,?100 for one,Fast Food,4.2,https://www.zomato.com/jalandhar/d7-fast-food-model-house/order,Model House,"1,368",Jalandhar
D7 Fast Food,?100 for one,Burger,4.2,https://www.zomato.com/jalandhar/d7-fast-food-model-house/order,Model House,"1,368",Jalandhar
D7 Fast Food,?100 for one,Beverages,4.2,https://www.zomato.com/jalandhar/d7-fast-food-model-house/order,Model House,"1,368",Jalandhar
Paratha Junction,?100 for one,North Indian,3.7,https://www.zomato.com/jalandhar/paratha-junction-nakodar-road/order,Nakodar Road,456,Jalandhar
Paratha Junction,?100 for one,Pasta,3.7,https://www.zomato.com/jalandhar/paratha-junction-nakodar-road/order,Nakodar Road,456,Jalandhar
Paratha Junction,?100 for one,Shake,3.7,https://www.zomato.com/jalandhar/paratha-junction-nakodar-road/order,Nakodar Road,456,Jalandhar
Sanjha Chulha,?200 for one,North Indian,3.4,https://www.zomato.com/jalandhar/sanjha-chulha-model-town/order,Model Town,"1,730",Jalandhar
Sanjha Chulha,?200 for one,Chinese,3.4,https://www.zomato.com/jalandhar/sanjha-chulha-model-town/order,Model Town,"1,730",Jalandhar
Sanjha Chulha,?200 for one,Biryani,3.4,https://www.zomato.com/jalandhar/sanjha-chulha-model-town/order,Model Town,"1,730",Jalandhar
The Butcher's Grill,?200 for one,North Indian,3.9,https://www.zomato.com/jalandhar/the-butchers-grill-ppr-market/order,PPR Market,708,Jalandhar
The Butcher's Grill,?200 for one,Continental,3.9,https://www.zomato.com/jalandhar/the-butchers-grill-ppr-market/order,PPR Market,708,Jalandhar
The Butcher's Grill,?200 for one,Mughlai,3.9,https://www.zomato.com/jalandhar/the-butchers-grill-ppr-market/order,PPR Market,708,Jalandhar
The Butcher's Grill,?200 for one,Kebab,3.9,https://www.zomato.com/jalandhar/the-butchers-grill-ppr-market/order,PPR Market,708,Jalandhar
The Butcher's Grill,?200 for one,Rolls,3.9,https://www.zomato.com/jalandhar/the-butchers-grill-ppr-market/order,PPR Market,708,Jalandhar
Swaad Sweets Pizza & Cafe,?200 for one,Mithai,4.1,https://www.zomato.com/jalandhar/swaad-sweets-pizza-cafe-maqsudan/order,Maqsudan,435,Jalandhar
Swaad Sweets Pizza & Cafe,?200 for one,Chinese,4.1,https://www.zomato.com/jalandhar/swaad-sweets-pizza-cafe-maqsudan/order,Maqsudan,435,Jalandhar
Swaad Sweets Pizza & Cafe,?200 for one,North Indian,4.1,https://www.zomato.com/jalandhar/swaad-sweets-pizza-cafe-maqsudan/order,Maqsudan,435,Jalandhar
Swaad Sweets Pizza & Cafe,?200 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/swaad-sweets-pizza-cafe-maqsudan/order,Maqsudan,435,Jalandhar
Swaad Sweets Pizza & Cafe,?200 for one,Burger,4.1,https://www.zomato.com/jalandhar/swaad-sweets-pizza-cafe-maqsudan/order,Maqsudan,435,Jalandhar
Madhu Rasoi,?200 for one,North Indian,3.3,https://www.zomato.com/jalandhar/madhu-rasoi-shastri-nagar/order,Shastri Nagar,595,Jalandhar
Madhu Rasoi,?200 for one,Street Food,3.3,https://www.zomato.com/jalandhar/madhu-rasoi-shastri-nagar/order,Shastri Nagar,595,Jalandhar
Head Quarter's,?200 for one,Continental,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Head Quarter's,?200 for one,Chinese,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Head Quarter's,?200 for one,North Indian,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Head Quarter's,?200 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Head Quarter's,?200 for one,Sandwich,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Head Quarter's,?200 for one,Pizza,3.9,https://www.zomato.com/jalandhar/head-quarters-urban-estate/order,Urban Estate,"5,727",Jalandhar
Barbeque Nation,?200 for one,BBQ,3.8,https://www.zomato.com/jalandhar/barbeque-nation-model-town/order,Model Town,447,Jalandhar
Barbeque Nation,?200 for one,Mughlai,3.8,https://www.zomato.com/jalandhar/barbeque-nation-model-town/order,Model Town,447,Jalandhar
Barbeque Nation,?200 for one,Desserts,3.8,https://www.zomato.com/jalandhar/barbeque-nation-model-town/order,Model Town,447,Jalandhar
Barbeque Nation,?200 for one,North Indian,3.8,https://www.zomato.com/jalandhar/barbeque-nation-model-town/order,Model Town,447,Jalandhar
Shalimar Snacks Bar be que,?200 for one,North Indian,4.1,https://www.zomato.com/jalandhar/shalimar-snacks-bar-be-que-shastri-nagar/order,Shastri Nagar,"1,418",Jalandhar
Shalimar Snacks Bar be que,?200 for one,BBQ,4.1,https://www.zomato.com/jalandhar/shalimar-snacks-bar-be-que-shastri-nagar/order,Shastri Nagar,"1,418",Jalandhar
Chaa Shaa,?200 for one,North Indian,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
Chaa Shaa,?200 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
Chaa Shaa,?200 for one,Street Food,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
Chaa Shaa,?200 for one,Mexican,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
Chaa Shaa,?200 for one,Beverages,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
Chaa Shaa,?200 for one,Shake,3.8,https://www.zomato.com/jalandhar/chaa-shaa-adarsh-nagar/order,Adarsh Nagar,810,Jalandhar
King Punjabi Chulla,?200 for one,North Indian,3.4,https://www.zomato.com/jalandhar/king-punjabi-chulla-maqsudan/order,Maqsudan,114,Jalandhar
King Punjabi Chulla,?200 for one,BBQ,3.4,https://www.zomato.com/jalandhar/king-punjabi-chulla-maqsudan/order,Maqsudan,114,Jalandhar
Barista,?200 for one,Coffee,3.5,https://www.zomato.com/jalandhar/barista-1-shastri-nagar/order,Shastri Nagar,76,Jalandhar
Barista,?200 for one,Desserts,3.5,https://www.zomato.com/jalandhar/barista-1-shastri-nagar/order,Shastri Nagar,76,Jalandhar
Barista,?200 for one,Beverages,3.5,https://www.zomato.com/jalandhar/barista-1-shastri-nagar/order,Shastri Nagar,76,Jalandhar
AFC - American Fried Chicken,?200 for one,Burger,3.8,https://www.zomato.com/jalandhar/afc-american-fried-chicken-ppr-market/order,PPR Market,403,Jalandhar
AFC - American Fried Chicken,?200 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/afc-american-fried-chicken-ppr-market/order,PPR Market,403,Jalandhar
Uttam Food Court,?200 for one,North Indian,3.8,https://www.zomato.com/jalandhar/uttam-food-court-adarsh-nagar/order,Adarsh Nagar,"5,115",Jalandhar
Dominick World Pizza,?150 for one,Pizza,3.9,https://www.zomato.com/jalandhar/dominick-world-pizza-nakodar-road/order,Nakodar Road,83,Jalandhar
Dominick World Pizza,?150 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/dominick-world-pizza-nakodar-road/order,Nakodar Road,83,Jalandhar
Dominick World Pizza,?150 for one,Beverages,3.9,https://www.zomato.com/jalandhar/dominick-world-pizza-nakodar-road/order,Nakodar Road,83,Jalandhar
Laddi Fast Food,?150 for one,Fast Food,3.7,https://www.zomato.com/jalandhar/laddi-fast-food-adarsh-nagar/order,Adarsh Nagar,81,Jalandhar
Laddi Fast Food,?150 for one,Street Food,3.7,https://www.zomato.com/jalandhar/laddi-fast-food-adarsh-nagar/order,Adarsh Nagar,81,Jalandhar
Laddi Fast Food,?150 for one,North Indian,3.7,https://www.zomato.com/jalandhar/laddi-fast-food-adarsh-nagar/order,Adarsh Nagar,81,Jalandhar
Rahul Nutri Kulcha,?150 for one,North Indian,4.6,https://www.zomato.com/jalandhar/rahul-nutri-kulcha-1-shastri-nagar/order,Shastri Nagar,72,Jalandhar
Brittos,?150 for one,North Indian,4.2,https://www.zomato.com/jalandhar/brittos-urban-estate/order,Urban Estate,316,Jalandhar
Brittos,?150 for one,Mughlai,4.2,https://www.zomato.com/jalandhar/brittos-urban-estate/order,Urban Estate,316,Jalandhar
Brittos,?150 for one,Asian,4.2,https://www.zomato.com/jalandhar/brittos-urban-estate/order,Urban Estate,316,Jalandhar
Brittos,?150 for one,Italian,4.2,https://www.zomato.com/jalandhar/brittos-urban-estate/order,Urban Estate,316,Jalandhar
Bablu Chole Bhature Wala,?150 for one,Street Food,3.3,https://www.zomato.com/jalandhar/bablu-chole-bhature-wala-shastri-nagar/order,Shastri Nagar,115,Jalandhar
Udupi Dosa,?150 for one,South Indian,4.1,https://www.zomato.com/jalandhar/udupi-dosa-shastri-nagar/order,Shastri Nagar,242,Jalandhar
Venkataswamy South Flavour,?150 for one,South Indian,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Venkataswamy South Flavour,?150 for one,Chinese,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Venkataswamy South Flavour,?150 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Venkataswamy South Flavour,?150 for one,Pizza,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Venkataswamy South Flavour,?150 for one,Sandwich,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Venkataswamy South Flavour,?150 for one,Burger,3.8,https://www.zomato.com/jalandhar/venkataswamy-south-flavour-ppr-market/order,PPR Market,132,Jalandhar
Singh Chicken Corner,?150 for one,North Indian,3.8,https://www.zomato.com/jalandhar/singh-chicken-corner-adarsh-nagar/order,Adarsh Nagar,"3,495",Jalandhar
Singh Chicken Corner,?150 for one,Chinese,3.8,https://www.zomato.com/jalandhar/singh-chicken-corner-adarsh-nagar/order,Adarsh Nagar,"3,495",Jalandhar
Pirates Of Grill,?150 for one,North Indian,4,https://www.zomato.com/jalandhar/pirates-of-grill-shastri-nagar/order,Shastri Nagar,65,Jalandhar
Pirates Of Grill,?150 for one,Chinese,4,https://www.zomato.com/jalandhar/pirates-of-grill-shastri-nagar/order,Shastri Nagar,65,Jalandhar
Pirates Of Grill,?150 for one,Salad,4,https://www.zomato.com/jalandhar/pirates-of-grill-shastri-nagar/order,Shastri Nagar,65,Jalandhar
Pirates Of Grill,?150 for one,BBQ,4,https://www.zomato.com/jalandhar/pirates-of-grill-shastri-nagar/order,Shastri Nagar,65,Jalandhar
Pirates Of Grill,?150 for one,Desserts,4,https://www.zomato.com/jalandhar/pirates-of-grill-shastri-nagar/order,Shastri Nagar,65,Jalandhar
Slay Coffee,?150 for one,Fast Food,4.4,https://www.zomato.com/jalandhar/slay-coffee-shastri-nagar/order,Shastri Nagar,47,Jalandhar
Moti Mahal Delux,?150 for one,North Indian,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Mughlai,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Biryani,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Desserts,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Beverages,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Shake,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Chinese,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Moti Mahal Delux,?150 for one,Continental,4,https://www.zomato.com/jalandhar/moti-mahal-delux-urban-estate/order,Urban Estate,519,Jalandhar
Yash Sweet Shop,?150 for one,Mithai,4.5,https://www.zomato.com/jalandhar/yash-sweet-shop-shastri-nagar/order,Shastri Nagar,115,Jalandhar
Yash Sweet Shop,?150 for one,Street Food,4.5,https://www.zomato.com/jalandhar/yash-sweet-shop-shastri-nagar/order,Shastri Nagar,115,Jalandhar
Bunkers Place,?100 for one,Pizza,4.1,https://www.zomato.com/jalandhar/bunkers-place-adarsh-nagar/order,Adarsh Nagar,695,Jalandhar
Bunkers Place,?100 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/bunkers-place-adarsh-nagar/order,Adarsh Nagar,695,Jalandhar
Bunkers Place,?100 for one,Beverages,4.1,https://www.zomato.com/jalandhar/bunkers-place-adarsh-nagar/order,Adarsh Nagar,695,Jalandhar
The Kulcha Story,?100 for one,Street Food,3.5,https://www.zomato.com/jalandhar/the-kulcha-story-adarsh-nagar/order,Adarsh Nagar,"2,816",Jalandhar
Sai Kulcha Corner,?100 for one,Street Food,4,https://www.zomato.com/jalandhar/sai-kulcha-corner-ppr-market/order,PPR Market,20,Jalandhar
